series_code,series_name,date,value,data_type,lag_time,release_schedule_eng,release_date
EIBSIM00060,Business Sentiment Index of Investment,2017-08-31,55.5000000,Index,,The first business day of the following month,2017-09-01
EIBSIM00060,Business Sentiment Index of Investment,2017-09-30,56.2000000,Index,,The first business day of the following month,2017-10-02
EIBSIM00060,Business Sentiment Index of Investment,2017-10-31,55.5000000,Index,,The first business day of the following month,2017-11-01
EIBSIM00060,Business Sentiment Index of Investment,2017-11-30,55.4000000,Index,,The first business day of the following month,2017-12-01
EIBSIM00060,Business Sentiment Index of Investment,2017-12-31,56.2000000,Index,,The first business day of the following month,2018-01-03
EIBSIM00060,Business Sentiment Index of Investment,2018-01-31,57.4000000,Index,,The first business day of the following month,2018-02-01
EIBSIM00060,Business Sentiment Index of Investment,2018-02-28,56.4000000,Index,,The first business day of the following month,2018-03-02
EIBSIM00060,Business Sentiment Index of Investment,2018-03-31,57.6000000,Index,,The first business day of the following month,2018-04-02
EIBSIM00060,Business Sentiment Index of Investment,2018-04-30,56.6000000,Index,,The first business day of the following month,2018-05-02
EIBSIM00060,Business Sentiment Index of Investment,2018-05-31,57.1000000,Index,,The first business day of the following month,2018-06-01
EIBSIM00060,Business Sentiment Index of Investment,2018-06-30,56.7000000,Index,,The first business day of the following month,2018-07-02
EIBSIM00060,Business Sentiment Index of Investment,2018-07-31,57.5000000,Index,,The first business day of the following month,2018-08-01
EIBSIM00060,Business Sentiment Index of Investment,2018-08-31,55.0000000,Index,,The first business day of the following month,2018-09-03
EIBSIM00060,Business Sentiment Index of Investment,2018-09-30,57.7000000,Index,,The first business day of the following month,2018-10-01
EIBSIM00060,Business Sentiment Index of Investment,2018-10-31,55.9000000,Index,,The first business day of the following month,2018-11-01
EIBSIM00060,Business Sentiment Index of Investment,2018-11-30,58.2000000,Index,,The first business day of the following month,2018-12-03
EIBSIM00060,Business Sentiment Index of Investment,2018-12-31,56.3000000,Index,,The first business day of the following month,2019-01-02
EIBSIM00060,Business Sentiment Index of Investment,2019-01-31,55.2000000,Index,,The first business day of the following month,2019-02-01
EIBSIM00060,Business Sentiment Index of Investment,2019-02-28,56.0000000,Index,,The first business day of the following month,2019-03-01
EIBSIM00060,Business Sentiment Index of Investment,2019-03-31,55.4000000,Index,,The first business day of the following month,2019-04-01
EIBSIM00060,Business Sentiment Index of Investment,2019-04-30,56.2000000,Index,,The first business day of the following month,2019-05-02
EIBSIM00060,Business Sentiment Index of Investment,2019-05-31,55.3000000,Index,,The first business day of the following month,2019-06-04
EIBSIM00060,Business Sentiment Index of Investment,2019-06-30,56.3000000,Index,,The first business day of the following month,2019-07-01
EIBSIM00060,Business Sentiment Index of Investment,2019-07-31,55.6000000,Index,,The first business day of the following month,2019-08-01
EIBSIM00060,Business Sentiment Index of Investment,2019-08-31,55.2000000,Index,,The first business day of the following month,2019-09-02
EIBSIM00060,Business Sentiment Index of Investment,2019-09-30,54.9000000,Index,,The first business day of the following month,2019-10-01
EIBSIM00060,Business Sentiment Index of Investment,2019-10-31,53.8000000,Index,,The first business day of the following month,2019-11-01
EIBSIM00060,Business Sentiment Index of Investment,2019-11-30,54.4000000,Index,,The first business day of the following month,2019-12-02
EIBSIM00060,Business Sentiment Index of Investment,2019-12-31,52.3000000,Index,,The first business day of the following month,2020-01-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-01-31,101.7300000,Index,1 month,The first business day of the following month,2011-03-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-02-28,100.7800000,Index,1 month,The first business day of the following month,2011-04-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-03-31,101.2100000,Index,1 month,The first business day of the following month,2011-05-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-04-30,101.2300000,Index,1 month,The first business day of the following month,2011-06-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-05-31,100.1100000,Index,1 month,The first business day of the following month,2011-07-04
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-06-30,99.0200000,Index,1 month,The first business day of the following month,2011-08-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-07-31,99.8900000,Index,1 month,The first business day of the following month,2011-09-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-08-31,100.0900000,Index,1 month,The first business day of the following month,2011-10-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-09-30,100.1500000,Index,1 month,The first business day of the following month,2011-11-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-10-31,99.4400000,Index,1 month,The first business day of the following month,2011-12-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-11-30,99.6500000,Index,1 month,The first business day of the following month,2012-01-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2011-12-31,99.5700000,Index,1 month,The first business day of the following month,2012-02-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-01-31,92.5500000,Index,1 month,The first business day of the following month,2012-03-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-02-29,94.2500000,Index,1 month,The first business day of the following month,2012-04-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-03-31,95.2900000,Index,1 month,The first business day of the following month,2012-05-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-04-30,101.9800000,Index,1 month,The first business day of the following month,2012-06-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-05-31,101.4000000,Index,1 month,The first business day of the following month,2012-07-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-06-30,101.2800000,Index,1 month,The first business day of the following month,2012-08-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-07-31,101.1200000,Index,1 month,The first business day of the following month,2012-09-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-08-31,101.4000000,Index,1 month,The first business day of the following month,2012-10-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-09-30,101.9300000,Index,1 month,The first business day of the following month,2012-11-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-10-31,102.6700000,Index,1 month,The first business day of the following month,2012-12-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-11-30,103.0800000,Index,1 month,The first business day of the following month,2013-01-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2012-12-31,103.4100000,Index,1 month,The first business day of the following month,2013-02-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-01-31,106.1400000,Index,1 month,The first business day of the following month,2013-03-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-02-28,107.9700000,Index,1 month,The first business day of the following month,2013-04-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-03-31,110.0700000,Index,1 month,The first business day of the following month,2013-05-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-04-30,112.0000000,Index,1 month,The first business day of the following month,2013-06-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-05-31,110.2500000,Index,1 month,The first business day of the following month,2013-07-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-06-30,106.8700000,Index,1 month,The first business day of the following month,2013-08-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-07-31,106.7700000,Index,1 month,The first business day of the following month,2013-09-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-08-31,105.2000000,Index,1 month,The first business day of the following month,2013-10-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-09-30,105.0300000,Index,1 month,The first business day of the following month,2013-11-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-10-31,105.5600000,Index,1 month,The first business day of the following month,2013-12-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-11-30,104.9800000,Index,1 month,The first business day of the following month,2014-01-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2013-12-31,103.4200000,Index,1 month,The first business day of the following month,2014-02-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-01-31,102.1300000,Index,1 month,The first business day of the following month,2014-03-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-02-28,102.7900000,Index,1 month,The first business day of the following month,2014-04-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-03-31,103.3400000,Index,1 month,The first business day of the following month,2014-05-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-04-30,103.2600000,Index,1 month,The first business day of the following month,2014-06-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-05-31,102.2500000,Index,1 month,The first business day of the following month,2014-07-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-06-30,102.6400000,Index,1 month,The first business day of the following month,2014-08-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-07-31,103.7300000,Index,1 month,The first business day of the following month,2014-09-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-08-31,104.5700000,Index,1 month,The first business day of the following month,2014-10-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-09-30,105.5200000,Index,1 month,The first business day of the following month,2014-11-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-10-31,105.7700000,Index,1 month,The first business day of the following month,2014-12-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-11-30,106.8900000,Index,1 month,The first business day of the following month,2015-01-05
EINEERM00071,Nominal Effective Exchange Rate (NEER),2014-12-31,108.5300000,Index,1 month,The first business day of the following month,2015-02-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-01-31,110.3300000,Index,1 month,The first business day of the following month,2015-03-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-02-28,111.7100000,Index,1 month,The first business day of the following month,2015-04-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-03-31,112.8400000,Index,1 month,The first business day of the following month,2015-05-06
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-04-30,112.2300000,Index,1 month,The first business day of the following month,2015-06-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-05-31,108.4900000,Index,1 month,The first business day of the following month,2015-07-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-06-30,108.9900000,Index,1 month,The first business day of the following month,2015-08-03
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-07-31,108.1100000,Index,1 month,The first business day of the following month,2015-09-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-08-31,106.3800000,Index,1 month,The first business day of the following month,2015-10-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-09-30,105.2900000,Index,1 month,The first business day of the following month,2015-11-02
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-10-31,105.4000000,Index,1 month,The first business day of the following month,2015-12-01
EINEERM00071,Nominal Effective Exchange Rate (NEER),2015-11-30,106.3400000,Index,1 month,The first business day of the following month,2016-01-04
